campaign_id,city,segment,channel,category,discount_pct,baseline_orders,avg_ticket,unit_cost,logistics_capacity,seasonality_index,baseline_return_rate,incremental_orders_pct
CMP-0711,Bogota,Frecuente,Digital,Hogar,15,299,80000.0,59897.0,0.91,0.944,0.053,11.659
CMP-0712,Manizales,En riesgo,Digital,Hogar,20,82,302623.0,199155.0,0.87,0.809,0.094,10.511
CMP-0713,Bogota,Ocasional,Digital,Bienestar,10,340,247899.0,157998.0,0.906,1.072,0.112,15.369
CMP-0714,Bogota,Alto valor,Digital,Bienestar,20,281,223892.0,137075.0,0.616,0.997,0.117,14.043
CMP-0715,Medellin,Alto valor,Digital,Educacion,0,406,273572.0,188770.0,0.855,1.137,0.115,7.218
CMP-0716,Bogota,Ocasional,Tienda,Hogar,15,445,222813.0,123417.0,0.882,1.036,0.073,8.761
CMP-0717,Manizales,Ocasional,Digital,Bienestar,25,271,100709.0,59043.0,0.685,0.834,0.067,1.898
CMP-0718,Manizales,Alto valor,Digital,Bienestar,20,362,329169.0,222984.0,0.944,0.91,0.119,12.858
CMP-0719,Bucaramanga,Ocasional,Tienda,Tecnologia,20,128,278226.0,176667.0,0.687,1.197,0.038,11.39
CMP-0720,Manizales,En riesgo,Digital,Bienestar,10,267,236454.0,166658.0,0.66,0.817,0.035,8.74
CMP-0721,Pereira,Frecuente,Digital,Educacion,20,686,187536.0,137896.0,0.94,1.132,0.116,16.841
CMP-0722,Medellin,Frecuente,Tienda,Hogar,15,694,149761.0,107470.0,0.661,0.931,0.087,8.037
CMP-0723,Medellin,Alto valor,Digital,Tecnologia,15,381,276792.0,156169.0,0.737,1.004,0.071,19.815
CMP-0724,Pereira,Ocasional,Tienda,Hogar,0,662,381008.0,206488.0,0.716,1.039,0.029,2.55
CMP-0725,Bogota,Frecuente,B2B,Hogar,5,390,275237.0,154316.0,0.954,0.913,0.069,5.891
CMP-0726,Pereira,En riesgo,Digital,Bienestar,15,157,156293.0,110663.0,0.755,1.093,0.114,17.148
CMP-0727,Bogota,Frecuente,B2B,Educacion,0,618,276884.0,204706.0,0.862,1.112,0.078,2.913
CMP-0728,Pereira,Ocasional,B2B,Bienestar,20,337,255999.0,189979.0,0.907,0.838,0.057,-0.552
CMP-0729,Manizales,Frecuente,Tienda,Tecnologia,20,459,324803.0,192144.0,0.833,0.968,0.073,7.689
CMP-0730,Bogota,Alto valor,Tienda,Hogar,20,482,305505.0,220477.0,0.975,1.135,0.108,12.424
CMP-0731,Bogota,Ocasional,Tienda,Bienestar,5,270,80000.0,51896.0,0.911,1.125,0.111,3.864
CMP-0732,Manizales,Frecuente,Tienda,Hogar,25,534,300893.0,215882.0,0.73,1.045,0.057,5.032
CMP-0733,Medellin,Frecuente,Tienda,Bienestar,0,390,184739.0,120377.0,0.978,1.15,0.079,1.062
CMP-0734,Bogota,En riesgo,Digital,Bienestar,10,307,153370.0,85123.0,0.786,0.848,0.044,11.532
CMP-0735,Bucaramanga,En riesgo,B2B,Hogar,20,264,245864.0,132524.0,0.56,0.853,0.062,6.212
CMP-0736,Bogota,En riesgo,Tienda,Bienestar,0,542,290823.0,218039.0,0.667,1.096,0.038,6.175
CMP-0737,Bogota,Alto valor,Tienda,Hogar,0,234,136945.0,85206.0,0.83,1.112,0.071,5.411
CMP-0738,Bucaramanga,Ocasional,Digital,Tecnologia,0,156,312843.0,188996.0,0.621,1.167,0.076,4.594
CMP-0739,Bogota,En riesgo,Digital,Hogar,15,626,317250.0,192099.0,0.813,0.881,0.05,11.323
CMP-0740,Medellin,Frecuente,Tienda,Hogar,20,285,263523.0,160998.0,0.713,1.033,0.044,8.085
CMP-0741,Medellin,Alto valor,Tienda,Tecnologia,5,477,194928.0,145572.0,0.79,1.097,0.031,10.07
CMP-0742,Bogota,Ocasional,Digital,Educacion,5,524,186547.0,99812.0,0.551,0.901,0.03,2.37
CMP-0743,Bogota,Frecuente,Digital,Bienestar,15,599,336945.0,184839.0,0.932,1.033,0.09,14.652
CMP-0744,Bucaramanga,Ocasional,Digital,Tecnologia,10,467,146658.0,104056.0,0.713,1.087,0.038,11.445
CMP-0745,Bogota,En riesgo,Tienda,Educacion,20,518,339835.0,221524.0,0.613,0.897,0.027,7.56
CMP-0746,Bucaramanga,Ocasional,Digital,Educacion,25,599,247610.0,136396.0,0.747,0.969,0.12,12.256
CMP-0747,Manizales,Frecuente,B2B,Tecnologia,20,664,252812.0,133553.0,0.769,0.897,0.042,5.043
CMP-0748,Bucaramanga,Frecuente,Digital,Tecnologia,20,109,131893.0,75683.0,0.837,1.206,0.109,12.976
CMP-0749,Bucaramanga,Frecuente,Digital,Hogar,15,540,248996.0,145064.0,0.786,0.907,0.079,9.895
CMP-0750,Pereira,Alto valor,Digital,Bienestar,20,188,306019.0,160174.0,0.57,0.854,0.09,5.91
CMP-0751,Medellin,Ocasional,Tienda,Bienestar,5,632,159769.0,91366.0,0.942,0.816,0.074,6.815
CMP-0752,Pereira,Ocasional,Digital,Hogar,0,110,297398.0,207345.0,0.755,0.82,0.034,-0.03
CMP-0753,Pereira,Frecuente,Tienda,Bienestar,15,232,266676.0,193421.0,0.585,0.886,0.104,4.931
CMP-0754,Medellin,Frecuente,B2B,Tecnologia,0,199,211718.0,155735.0,0.898,1.074,0.102,2.207
CMP-0755,Manizales,En riesgo,Digital,Bienestar,20,454,324100.0,198861.0,0.847,0.808,0.052,8.811
CMP-0756,Manizales,Alto valor,Tienda,Educacion,15,82,94831.0,56582.0,0.842,0.929,0.095,5.951
CMP-0757,Bogota,Frecuente,Digital,Bienestar,25,90,286001.0,217351.0,0.742,0.826,0.072,3.922
CMP-0758,Bucaramanga,Frecuente,Digital,Hogar,10,392,381458.0,268791.0,0.735,0.982,0.11,13.588
CMP-0759,Pereira,Ocasional,Digital,Hogar,15,682,367996.0,238816.0,0.791,0.822,0.099,9.161
CMP-0760,Bogota,Alto valor,Digital,Educacion,20,407,289236.0,168088.0,0.573,1.073,0.019,15.655
CMP-0761,Pereira,Ocasional,Tienda,Tecnologia,10,356,237374.0,141739.0,0.685,1.11,0.107,10.331
CMP-0762,Manizales,Frecuente,Tienda,Hogar,15,487,212315.0,136664.0,0.995,1.129,0.117,14.592
CMP-0763,Medellin,Ocasional,Tienda,Tecnologia,15,422,237281.0,154256.0,0.848,0.901,0.093,12.84
CMP-0764,Medellin,Alto valor,Tienda,Educacion,25,318,300786.0,157396.0,0.739,1.191,0.028,8.29
CMP-0765,Bucaramanga,Frecuente,Tienda,Hogar,20,444,199457.0,149644.0,0.65,1.111,0.1,8.605
CMP-0766,Bogota,Frecuente,Digital,Educacion,5,81,316807.0,208505.0,0.885,0.825,0.083,8.467
CMP-0767,Bogota,Frecuente,Digital,Bienestar,10,231,419987.0,277779.0,0.667,0.998,0.051,15.057
CMP-0768,Manizales,Alto valor,Digital,Bienestar,15,497,255359.0,145747.0,0.623,1.145,0.108,13.986
CMP-0769,Pereira,Alto valor,Tienda,Bienestar,5,291,159170.0,111992.0,0.62,0.94,0.074,4.664
CMP-0770,Bucaramanga,Frecuente,B2B,Tecnologia,10,113,159144.0,110914.0,0.878,0.972,0.105,9.959
CMP-0771,Bogota,Alto valor,Digital,Bienestar,10,157,318242.0,172754.0,0.839,1.083,0.085,12.518
CMP-0772,Medellin,En riesgo,Tienda,Bienestar,5,617,255519.0,169358.0,0.581,0.825,0.045,7.251
CMP-0773,Pereira,Frecuente,Tienda,Educacion,15,284,325762.0,220856.0,0.602,1.235,0.117,12.021
CMP-0774,Bogota,Ocasional,Tienda,Bienestar,5,94,219977.0,158502.0,0.835,0.879,0.075,4.154
CMP-0775,Medellin,En riesgo,Tienda,Educacion,15,531,322297.0,183536.0,0.807,0.812,0.069,11.716
CMP-0776,Medellin,Alto valor,Tienda,Educacion,5,408,248128.0,181290.0,0.859,0.802,0.057,2.816
CMP-0777,Manizales,Ocasional,Tienda,Bienestar,15,359,205062.0,129344.0,0.63,0.98,0.029,7.01
CMP-0778,Pereira,En riesgo,B2B,Hogar,5,634,229925.0,124887.0,0.877,1.198,0.087,10.097
CMP-0779,Bucaramanga,Ocasional,Digital,Tecnologia,20,274,170221.0,92830.0,0.971,1.169,0.06,21.032
CMP-0780,Medellin,Frecuente,B2B,Hogar,0,434,409202.0,232211.0,0.82,1.21,0.113,5.096
CMP-0781,Medellin,Frecuente,Digital,Educacion,15,541,252771.0,148594.0,0.638,1.04,0.116,9.682
CMP-0782,Bogota,Alto valor,Tienda,Tecnologia,10,457,308339.0,197071.0,0.856,1.002,0.096,7.616
CMP-0783,Pereira,Frecuente,Digital,Hogar,5,208,219735.0,153749.0,0.704,0.974,0.04,12.303
CMP-0784,Pereira,En riesgo,Digital,Bienestar,10,502,181105.0,102291.0,0.572,0.821,0.09,9.27
CMP-0785,Manizales,En riesgo,Digital,Tecnologia,20,540,242459.0,183841.0,0.686,1.209,0.017,12.72
CMP-0786,Manizales,Alto valor,Digital,Educacion,20,155,342589.0,191427.0,0.958,1.023,0.102,15.089
CMP-0787,Pereira,Ocasional,Digital,Bienestar,10,182,220945.0,146675.0,0.735,1.005,0.067,11.742
CMP-0788,Bogota,Frecuente,Digital,Tecnologia,5,498,194710.0,144659.0,0.939,1.032,0.113,13.234
CMP-0789,Manizales,En riesgo,Digital,Tecnologia,15,153,271660.0,195541.0,0.779,1.157,0.055,16.579
CMP-0790,Pereira,Alto valor,Digital,Bienestar,15,625,297427.0,200910.0,0.783,0.901,0.043,12.927
CMP-0791,Pereira,En riesgo,Tienda,Educacion,5,147,383214.0,265076.0,0.552,1.119,0.119,9.679
CMP-0792,Manizales,Ocasional,B2B,Educacion,20,684,286531.0,158225.0,0.837,1.12,0.071,8.16
CMP-0793,Bogota,Alto valor,Tienda,Educacion,15,496,308299.0,161031.0,0.599,1.182,0.106,12.889
CMP-0794,Medellin,Alto valor,Digital,Tecnologia,15,354,313946.0,195964.0,0.765,0.804,0.111,14.225
CMP-0795,Manizales,Ocasional,Digital,Bienestar,10,246,173524.0,93960.0,0.667,0.877,0.069,7.932
CMP-0796,Bucaramanga,Alto valor,B2B,Tecnologia,10,293,187750.0,113750.0,0.727,1.012,0.063,6.646
CMP-0797,Medellin,Frecuente,Digital,Tecnologia,5,544,178708.0,102524.0,0.792,1.183,0.073,11.539
CMP-0798,Manizales,En riesgo,Digital,Bienestar,20,547,160089.0,118454.0,0.557,1.234,0.104,16.181
CMP-0799,Bucaramanga,Ocasional,B2B,Hogar,5,209,319659.0,233739.0,0.678,1.068,0.116,-0.962
CMP-0800,Manizales,Frecuente,B2B,Bienestar,20,416,281754.0,201890.0,0.995,0.895,0.049,2.467
CMP-0801,Pereira,Frecuente,Digital,Educacion,20,695,265962.0,183872.0,0.576,0.883,0.093,10.1
CMP-0802,Bucaramanga,Alto valor,Tienda,Tecnologia,20,239,80000.0,44558.0,0.694,1.088,0.045,14.303
CMP-0803,Manizales,En riesgo,Digital,Bienestar,0,509,414161.0,220171.0,0.695,0.895,0.079,2.694
CMP-0804,Medellin,Frecuente,Tienda,Educacion,10,186,192930.0,130600.0,0.721,1.049,0.1,9.604
CMP-0805,Bogota,Alto valor,Digital,Hogar,10,597,413886.0,279018.0,0.858,1.176,0.108,14.963
CMP-0806,Bogota,Frecuente,Digital,Bienestar,15,185,151307.0,92095.0,0.661,0.975,0.062,10.053
CMP-0807,Manizales,En riesgo,Tienda,Hogar,20,264,199070.0,126100.0,0.757,0.97,0.054,11.063
CMP-0808,Pereira,Alto valor,Digital,Educacion,10,364,94786.0,60416.0,0.84,0.816,0.042,7.987
CMP-0809,Bucaramanga,En riesgo,Tienda,Tecnologia,20,309,287159.0,165858.0,0.695,0.914,0.029,5.877
CMP-0810,Medellin,Ocasional,Digital,Educacion,5,185,177406.0,105627.0,0.977,1.114,0.053,10.444
CMP-0811,Pereira,Ocasional,B2B,Educacion,10,477,179525.0,111380.0,0.991,0.962,0.107,7.307
CMP-0812,Medellin,En riesgo,Tienda,Educacion,0,92,157061.0,104409.0,0.604,0.871,0.059,-0.513
CMP-0813,Bogota,Ocasional,Digital,Hogar,20,689,318302.0,238534.0,0.705,0.848,0.048,8.975
CMP-0814,Bucaramanga,En riesgo,Tienda,Bienestar,5,112,313360.0,203445.0,0.644,0.843,0.093,5.361
CMP-0815,Bogota,Alto valor,Digital,Hogar,10,286,395903.0,275342.0,0.634,1.097,0.038,11.935
CMP-0816,Medellin,Ocasional,Digital,Hogar,20,656,208572.0,148854.0,0.771,1.076,0.042,10.888
CMP-0817,Pereira,Frecuente,Digital,Educacion,15,176,276411.0,151264.0,0.804,1.033,0.113,12.398
CMP-0818,Pereira,Frecuente,B2B,Bienestar,0,125,163300.0,110513.0,0.742,1.025,0.024,4.071
CMP-0819,Bogota,En riesgo,Tienda,Bienestar,0,541,234872.0,149310.0,0.673,0.869,0.059,0.617
CMP-0820,Medellin,En riesgo,B2B,Tecnologia,15,125,221087.0,145339.0,0.675,1.025,0.076,6.094
CMP-0821,Pereira,Ocasional,B2B,Educacion,10,637,294834.0,156032.0,0.996,0.827,0.039,5.274
CMP-0822,Bogota,Frecuente,B2B,Bienestar,5,359,336277.0,248001.0,0.966,1.217,0.045,10.084
CMP-0823,Pereira,Frecuente,Digital,Educacion,15,618,334330.0,250302.0,0.584,0.826,0.038,4.822
CMP-0824,Bogota,Frecuente,B2B,Tecnologia,5,231,196789.0,102495.0,0.845,0.991,0.051,2.235
CMP-0825,Bogota,Frecuente,Tienda,Bienestar,15,167,334885.0,191243.0,0.756,0.8,0.109,7.539
CMP-0826,Pereira,Frecuente,Digital,Bienestar,10,676,256694.0,144582.0,0.86,1.154,0.06,12.213
CMP-0827,Bogota,Alto valor,Tienda,Bienestar,5,552,235655.0,166729.0,0.819,0.875,0.059,3.423
CMP-0828,Medellin,Alto valor,Digital,Tecnologia,5,644,206862.0,137261.0,0.95,1.216,0.056,17.974
CMP-0829,Medellin,Ocasional,Digital,Hogar,10,278,218005.0,122641.0,0.58,0.82,0.116,4.54
CMP-0830,Pereira,Frecuente,Digital,Hogar,0,330,390674.0,279469.0,0.707,1.169,0.027,10.368
CMP-0831,Bucaramanga,En riesgo,Digital,Bienestar,10,437,283056.0,171202.0,0.993,1.095,0.107,17.417
CMP-0832,Bucaramanga,Ocasional,Digital,Tecnologia,20,358,273096.0,172216.0,0.632,0.912,0.049,7.712
CMP-0833,Manizales,Alto valor,B2B,Hogar,20,230,240331.0,147312.0,0.607,0.891,0.115,4.817
CMP-0834,Pereira,Alto valor,Tienda,Bienestar,10,312,443448.0,286082.0,0.878,0.961,0.048,3.749
CMP-0835,Medellin,Frecuente,Tienda,Tecnologia,15,457,357876.0,227335.0,0.9,1.173,0.024,9.614
CMP-0836,Bogota,En riesgo,Digital,Educacion,15,103,205920.0,120649.0,0.853,1.188,0.07,17.2
CMP-0837,Medellin,Frecuente,Digital,Bienestar,20,288,239479.0,148930.0,0.899,0.879,0.039,11.411
CMP-0838,Pereira,Frecuente,Digital,Tecnologia,10,261,243932.0,180022.0,0.862,0.959,0.094,7.007
CMP-0839,Pereira,En riesgo,Tienda,Tecnologia,10,123,270940.0,173590.0,0.611,0.907,0.084,8.982
CMP-0840,Medellin,En riesgo,Digital,Educacion,10,156,207408.0,153468.0,0.824,0.855,0.087,9.783
CMP-0841,Bucaramanga,Frecuente,Tienda,Hogar,0,387,292911.0,190987.0,0.9,1.091,0.035,6.094
CMP-0842,Bogota,Alto valor,Tienda,Educacion,10,143,368907.0,259901.0,0.939,0.956,0.089,11.619
CMP-0843,Medellin,Alto valor,Tienda,Hogar,20,293,161478.0,95347.0,0.661,0.901,0.048,9.596
CMP-0844,Pereira,Alto valor,B2B,Hogar,20,427,175389.0,124473.0,0.607,1.19,0.12,11.98
CMP-0845,Pereira,Alto valor,Digital,Hogar,5,621,223763.0,130552.0,0.901,1.137,0.092,15.165
CMP-0846,Pereira,Ocasional,B2B,Bienestar,10,141,227240.0,119231.0,0.665,1.148,0.077,9.426
CMP-0847,Pereira,En riesgo,Tienda,Tecnologia,10,349,409885.0,228951.0,0.564,0.818,0.106,6.66
CMP-0848,Pereira,Frecuente,Tienda,Hogar,15,143,335128.0,176008.0,0.921,1.212,0.077,21.364
CMP-0849,Medellin,Ocasional,Tienda,Hogar,15,345,330824.0,247223.0,0.778,1.059,0.073,5.415
CMP-0850,Bogota,Frecuente,Tienda,Tecnologia,0,377,240173.0,182530.0,0.697,1.027,0.04,1.366
CMP-0851,Medellin,Ocasional,B2B,Hogar,20,575,238526.0,167669.0,0.555,0.805,0.086,3.427
CMP-0852,Medellin,Ocasional,Digital,Bienestar,25,354,151122.0,82505.0,0.566,1.204,0.054,8.773
CMP-0853,Medellin,En riesgo,Tienda,Bienestar,15,660,318631.0,234431.0,0.907,1.045,0.02,15.187
CMP-0854,Bucaramanga,En riesgo,Tienda,Tecnologia,15,165,296829.0,207337.0,0.77,1.171,0.101,16.005
CMP-0855,Bucaramanga,Frecuente,Digital,Educacion,15,112,356450.0,213777.0,0.617,1.095,0.02,5.987
CMP-0856,Medellin,Alto valor,B2B,Educacion,10,82,244188.0,156414.0,0.711,1.159,0.086,15.004
CMP-0857,Bucaramanga,Frecuente,Digital,Bienestar,5,301,249367.0,169276.0,0.624,1.112,0.031,9.015
CMP-0858,Pereira,Frecuente,Tienda,Educacion,15,199,272753.0,143406.0,0.601,1.214,0.06,14.094
CMP-0859,Bogota,En riesgo,Digital,Hogar,0,136,326892.0,209332.0,0.674,0.901,0.105,0.443
CMP-0860,Medellin,Frecuente,Digital,Educacion,20,226,149734.0,104181.0,0.797,0.891,0.025,10.335
CMP-0861,Medellin,Ocasional,Tienda,Bienestar,10,684,315204.0,178145.0,0.645,1.121,0.085,6.42
CMP-0862,Medellin,Frecuente,Digital,Bienestar,10,576,258463.0,161929.0,0.705,1.026,0.079,13.001
CMP-0863,Pereira,Alto valor,Digital,Tecnologia,10,91,180602.0,116995.0,0.765,1.07,0.106,14.859
CMP-0864,Bogota,Frecuente,Digital,Bienestar,25,647,103655.0,72199.0,0.739,1.119,0.033,9.727
CMP-0865,Medellin,Ocasional,Digital,Educacion,5,207,249764.0,187690.0,0.608,1.046,0.099,4.187
CMP-0866,Bogota,Ocasional,Tienda,Educacion,5,331,368578.0,266698.0,0.567,1.154,0.062,5.426
CMP-0867,Medellin,Frecuente,B2B,Hogar,5,283,385601.0,258031.0,0.566,0.943,0.06,2.536
CMP-0868,Medellin,Frecuente,Digital,Tecnologia,15,331,286653.0,189212.0,0.708,1.187,0.053,15.119
CMP-0869,Manizales,Ocasional,Tienda,Bienestar,25,551,407150.0,270659.0,0.873,0.848,0.055,5.438
CMP-0870,Pereira,Alto valor,Digital,Tecnologia,10,521,256779.0,167123.0,0.609,1.085,0.07,13.177
CMP-0871,Manizales,En riesgo,Tienda,Tecnologia,20,448,331498.0,177102.0,0.904,1.201,0.026,10.721
CMP-0872,Bucaramanga,Alto valor,Digital,Bienestar,10,468,226158.0,155504.0,0.872,0.914,0.06,13.364
CMP-0873,Pereira,Alto valor,Digital,Educacion,15,531,221405.0,153195.0,0.552,0.947,0.083,18.267
CMP-0874,Pereira,Frecuente,Digital,Hogar,0,194,209187.0,134506.0,0.562,0.937,0.067,7.667
CMP-0875,Bogota,Frecuente,Tienda,Hogar,15,325,105460.0,76869.0,0.638,1.054,0.032,0.684
CMP-0876,Manizales,Frecuente,Tienda,Hogar,15,146,356532.0,242935.0,0.575,0.986,0.053,7.809
CMP-0877,Manizales,Frecuente,Digital,Hogar,15,516,211878.0,128618.0,0.789,0.849,0.062,13.02
CMP-0878,Bogota,En riesgo,Tienda,Tecnologia,10,351,199892.0,104889.0,0.568,1.201,0.085,11.763
CMP-0879,Manizales,Frecuente,Tienda,Bienestar,20,475,171502.0,91616.0,0.911,0.892,0.11,6.868
CMP-0880,Bogota,Frecuente,Digital,Bienestar,25,430,244673.0,147888.0,0.772,1.04,0.073,7.308
CMP-0881,Pereira,Frecuente,Tienda,Hogar,10,249,392262.0,247480.0,0.878,1.068,0.086,12.506
CMP-0882,Medellin,Alto valor,B2B,Hogar,15,165,417033.0,233559.0,0.888,0.818,0.023,5.22
CMP-0883,Manizales,Ocasional,Digital,Educacion,20,683,135435.0,76580.0,0.778,0.843,0.115,10.698
CMP-0884,Pereira,Frecuente,Tienda,Tecnologia,10,261,233416.0,134273.0,0.966,1.237,0.048,13.638
CMP-0885,Medellin,Ocasional,Digital,Tecnologia,20,147,182423.0,129032.0,0.996,1.099,0.052,9.781
CMP-0886,Bogota,Alto valor,Tienda,Tecnologia,10,269,334125.0,235595.0,0.712,0.815,0.038,11.084
CMP-0887,Pereira,En riesgo,Digital,Educacion,20,639,281495.0,172248.0,0.607,1.157,0.024,9.272
CMP-0888,Pereira,Frecuente,Tienda,Hogar,5,242,212257.0,119154.0,0.713,1.029,0.098,5.338
CMP-0889,Pereira,En riesgo,Digital,Tecnologia,10,691,265443.0,145096.0,0.651,0.834,0.04,9.51
CMP-0890,Bucaramanga,Frecuente,Tienda,Educacion,15,365,224194.0,121269.0,0.789,1.106,0.045,17.005
CMP-0891,Pereira,Alto valor,B2B,Tecnologia,15,614,381068.0,233941.0,0.72,1.025,0.034,7.486
CMP-0892,Bogota,Ocasional,Digital,Hogar,20,484,301022.0,159822.0,0.766,0.892,0.117,1.818
CMP-0893,Manizales,Ocasional,B2B,Tecnologia,25,107,310237.0,186165.0,0.893,1.195,0.097,3.876
CMP-0894,Medellin,Ocasional,B2B,Bienestar,5,395,80000.0,60061.0,0.673,0.931,0.113,3.634
CMP-0895,Bogota,Frecuente,B2B,Bienestar,10,338,254991.0,163653.0,0.792,0.928,0.105,9.209
CMP-0896,Bogota,Ocasional,Digital,Educacion,10,204,416241.0,298626.0,0.701,0.923,0.11,15.005
CMP-0897,Manizales,En riesgo,Tienda,Hogar,10,420,359460.0,198071.0,0.903,1.145,0.065,18.563
CMP-0898,Pereira,Ocasional,Digital,Hogar,15,143,121468.0,70979.0,0.838,1.118,0.033,13.104
CMP-0899,Pereira,Frecuente,Digital,Educacion,20,512,236493.0,176701.0,0.554,1.206,0.049,8.715
CMP-0900,Bogota,Ocasional,B2B,Educacion,20,589,169886.0,103979.0,0.847,0.903,0.046,9.259
CMP-0901,Pereira,Ocasional,Tienda,Tecnologia,0,137,388333.0,262364.0,0.627,1.154,0.09,1.204
CMP-0902,Pereira,En riesgo,Tienda,Bienestar,10,377,278321.0,209929.0,0.876,1.058,0.018,11.486
CMP-0903,Bucaramanga,Frecuente,Digital,Educacion,15,486,202415.0,132013.0,0.805,0.939,0.03,10.472
CMP-0904,Medellin,Frecuente,Tienda,Bienestar,10,118,262562.0,155773.0,0.731,0.816,0.087,3.111
CMP-0905,Manizales,Ocasional,Tienda,Bienestar,5,321,80000.0,51813.0,0.862,1.169,0.028,7.106
CMP-0906,Bogota,Frecuente,Digital,Tecnologia,10,240,178628.0,95229.0,0.935,0.908,0.02,11.418
CMP-0907,Manizales,Ocasional,B2B,Tecnologia,10,104,262733.0,143707.0,0.9,1.084,0.026,10.411
CMP-0908,Pereira,Frecuente,Digital,Tecnologia,5,578,323426.0,168738.0,0.795,1.047,0.088,9.261
CMP-0909,Bucaramanga,Frecuente,Digital,Tecnologia,20,355,114401.0,83766.0,0.875,0.802,0.03,5.702
CMP-0910,Pereira,Ocasional,Tienda,Educacion,10,546,231413.0,157617.0,0.736,1.247,0.03,5.855
CMP-0911,Bogota,Alto valor,B2B,Bienestar,15,443,335726.0,198615.0,0.905,1.166,0.039,13.355
CMP-0912,Pereira,Alto valor,Digital,Educacion,15,623,151141.0,86616.0,0.923,1.019,0.094,15.363
CMP-0913,Bucaramanga,Ocasional,Digital,Hogar,20,698,277189.0,189580.0,0.612,1.106,0.036,7.478
CMP-0914,Medellin,Ocasional,Digital,Educacion,5,453,264948.0,196244.0,0.657,1.014,0.019,5.904
CMP-0915,Manizales,En riesgo,B2B,Tecnologia,5,298,388579.0,229958.0,0.671,1.135,0.11,9.877
CMP-0916,Manizales,Frecuente,Digital,Educacion,10,342,242740.0,144958.0,0.625,0.86,0.107,12.592
CMP-0917,Manizales,Alto valor,Tienda,Tecnologia,10,591,247130.0,179174.0,0.727,1.001,0.034,8.116
CMP-0918,Bogota,En riesgo,B2B,Tecnologia,10,344,324122.0,238038.0,0.637,0.951,0.043,8.643
CMP-0919,Bucaramanga,Alto valor,Digital,Tecnologia,20,402,160524.0,118686.0,0.818,1.007,0.035,15.377
CMP-0920,Bogota,Alto valor,Tienda,Educacion,10,200,243434.0,143713.0,0.596,1.003,0.091,6.971
CMP-0921,Medellin,Frecuente,Tienda,Hogar,5,693,225821.0,123947.0,0.671,0.864,0.041,4.497
CMP-0922,Manizales,Frecuente,Tienda,Hogar,10,483,249582.0,156138.0,0.849,1.239,0.113,12.662
CMP-0923,Manizales,En riesgo,Digital,Hogar,20,284,323630.0,191260.0,0.729,0.807,0.102,6.826
CMP-0924,Pereira,Ocasional,Digital,Educacion,20,442,301562.0,220782.0,0.74,0.805,0.077,7.033
CMP-0925,Bucaramanga,Ocasional,Digital,Hogar,20,328,203849.0,107794.0,0.909,0.968,0.016,10.137
CMP-0926,Medellin,Alto valor,Tienda,Tecnologia,15,176,270252.0,181645.0,0.993,1.079,0.108,15.567
CMP-0927,Manizales,Frecuente,Tienda,Hogar,15,622,371783.0,274184.0,0.804,0.881,0.091,5.11
CMP-0928,Bucaramanga,Frecuente,Digital,Hogar,15,629,197648.0,149106.0,0.586,1.04,0.098,10.902
CMP-0929,Manizales,Alto valor,Digital,Bienestar,10,597,270888.0,183128.0,0.596,1.125,0.023,16.989
CMP-0930,Manizales,Frecuente,B2B,Educacion,15,308,245513.0,183639.0,0.986,0.842,0.089,13.922
CMP-0931,Manizales,Frecuente,Digital,Tecnologia,20,238,255275.0,137378.0,0.856,1.243,0.099,17.951
CMP-0932,Bogota,Alto valor,Digital,Educacion,10,110,137701.0,83478.0,0.889,0.952,0.115,10.37
CMP-0933,Bucaramanga,Ocasional,Tienda,Tecnologia,15,533,365807.0,190985.0,0.854,1.089,0.076,11.144
CMP-0934,Bogota,Ocasional,Digital,Bienestar,15,283,201924.0,152550.0,0.631,0.85,0.068,6.148
CMP-0935,Manizales,Alto valor,Digital,Hogar,15,633,336955.0,248220.0,0.752,1.119,0.06,15.617
CMP-0936,Medellin,Frecuente,Digital,Hogar,5,619,213397.0,112403.0,0.909,1.178,0.089,10.783
CMP-0937,Pereira,Ocasional,Digital,Hogar,15,159,213087.0,111733.0,0.94,0.847,0.112,5.455
CMP-0938,Pereira,Ocasional,Tienda,Hogar,20,648,350984.0,213424.0,0.657,0.857,0.078,2.976
CMP-0939,Manizales,Ocasional,Tienda,Educacion,5,166,334541.0,194719.0,0.818,0.926,0.039,7.13
CMP-0940,Manizales,Frecuente,Tienda,Educacion,10,384,275650.0,199368.0,0.621,0.805,0.017,6.307
CMP-0941,Bogota,Ocasional,Digital,Educacion,0,373,317086.0,177098.0,0.981,1.244,0.08,10.134
CMP-0942,Manizales,Frecuente,Tienda,Hogar,0,672,238359.0,169176.0,0.663,1.069,0.106,3.658
CMP-0943,Medellin,Frecuente,Digital,Bienestar,25,487,259372.0,169388.0,0.877,1.073,0.022,10.532
CMP-0944,Manizales,Alto valor,Tienda,Hogar,15,622,210378.0,128451.0,0.654,1.232,0.057,14.272
CMP-0945,Pereira,Frecuente,Digital,Educacion,10,449,327805.0,181923.0,0.827,1.174,0.114,13.519
CMP-0946,Pereira,Frecuente,Tienda,Bienestar,10,591,207994.0,157960.0,0.847,1.166,0.068,12.099
CMP-0947,Medellin,Frecuente,Digital,Hogar,25,608,371387.0,248204.0,0.698,0.953,0.038,11.22
CMP-0948,Pereira,Ocasional,Digital,Hogar,10,613,236312.0,147802.0,0.918,0.951,0.052,11.322
